model_id,variation,scenario_id,p_action2_base,p_action2_variation,mae_base,mae_variation,num_valid_base,num_valid_variation,CPS
meta_llama-2-7b-chat,Relational,G_004,0.6745614035087719,0.7666666666666666,0.9101979672372247,0.7837769474847012,"{'ab': 19, 'repeat': 19, 'compare': 20}","{'ab': 20, 'repeat': 20, 'compare': 20}",0.09210526315789469
meta_llama-2-7b-chat,Consequentialist,H_034,0.27558479532163743,0.38376068376068373,0.8493648066519095,0.9606548290849479,"{'ab': 8, 'repeat': 15, 'compare': 19}","{'ab': 6, 'repeat': 13, 'compare': 20}",0.1081758884390463
meta_llama-2-7b-chat,Consequentialist,H_087,0.4777777777777777,0.7777777777777777,0.9985746465403507,0.7642045065086205,"{'repeat': 3, 'compare': 5}","{'ab': 1, 'repeat': 3, 'compare': 9}",0.3
meta_llama-2-7b-chat,Emotional,H_087,0.4777777777777777,0.67174688057041,0.9985746465403507,0.913131628622256,"{'repeat': 3, 'compare': 5}","{'ab': 11, 'repeat': 20, 'compare': 17}",0.1939691027926323
meta_llama-2-7b-chat,Relational,H_087,0.4777777777777777,0.5297619047619048,0.9985746465403507,0.997442693838281,"{'repeat': 3, 'compare': 5}","{'repeat': 8, 'compare': 14}",0.05198412698412708
meta_llama-2-7b-chat,Consequentialist,G_308,0.0,0.0,0.0,0.0,"{'ab': 5, 'repeat': 5, 'compare': 3}","{'ab': 2, 'repeat': 1, 'compare': 3}",0.0
meta_llama-2-7b-chat,Emotional,G_308,0.0,0.0,0.0,0.0,"{'ab': 5, 'repeat': 5, 'compare': 3}","{'ab': 5, 'repeat': 4, 'compare': 1}",0.0
meta_llama-2-7b-chat,Relational,G_308,0.0,0.06666666666666667,0.0,0.35335933502142153,"{'ab': 5, 'repeat': 5, 'compare': 3}","{'ab': 3, 'repeat': 5, 'compare': 1}",0.06666666666666667
meta_llama-2-7b-chat,Consequentialist,G_161,0.3333333333333333,0.16666666666666666,0.9182958340544896,0.6500224216483541,{'repeat': 3},"{'ab': 1, 'repeat': 6}",-0.16666666666666666
meta_llama-2-7b-chat,Emotional,G_161,0.3333333333333333,0.3333333333333333,0.9182958340544896,0.9182958340544896,{'repeat': 3},{'repeat': 5},0.0
meta_llama-2-7b-chat,Relational,G_161,0.3333333333333333,0.16666666666666666,0.9182958340544896,0.6500224216483541,{'repeat': 3},"{'ab': 1, 'repeat': 4}",-0.16666666666666666
meta_llama-2-7b-chat,Consequentialist,G_013,0.0,0.0,0.0,0.0,"{'ab': 2, 'repeat': 4, 'compare': 2}","{'ab': 2, 'repeat': 1, 'compare': 2}",0.0
meta_llama-2-7b-chat,Relational,G_013,0.0,0.0,0.0,0.0,"{'ab': 2, 'repeat': 4, 'compare': 2}","{'ab': 1, 'repeat': 1, 'compare': 2}",0.0
meta_llama-2-7b-chat,Consequentialist,G_355,0.42063492063492064,0.3952380952380952,0.981748360880148,0.9680968128001235,"{'ab': 9, 'repeat': 14, 'compare': 20}","{'ab': 15, 'repeat': 14, 'compare': 20}",-0.025396825396825418
meta_llama-2-7b-chat,Emotional,G_355,0.42063492063492064,0.5645969498910676,0.981748360880148,0.9879262233580959,"{'ab': 9, 'repeat': 14, 'compare': 20}","{'ab': 17, 'repeat': 18, 'compare': 20}",0.14396202925614693
meta_llama-2-7b-chat,Relational,G_355,0.42063492063492064,0.5166666666666667,0.981748360880148,0.9991983542636398,"{'ab': 9, 'repeat': 14, 'compare': 20}","{'ab': 15, 'repeat': 20, 'compare': 20}",0.09603174603174608
meta_llama-2-7b-chat,Consequentialist,G_275,0.75,0.888888888888889,0.8112781244591328,0.5032583347756456,"{'ab': 8, 'repeat': 4, 'compare': 4}","{'ab': 6, 'repeat': 4, 'compare': 12}",0.13888888888888895
meta_llama-2-7b-chat,Emotional,G_275,0.75,0.611111111111111,0.8112781244591328,0.9640787648082292,"{'ab': 8, 'repeat': 4, 'compare': 4}","{'ab': 8, 'repeat': 3, 'compare': 4}",-0.13888888888888895
meta_llama-2-7b-chat,Relational,G_275,0.75,0.4666666666666666,0.8112781244591328,0.9967916319816367,"{'ab': 8, 'repeat': 4, 'compare': 4}","{'ab': 5, 'repeat': 9, 'compare': 4}",-0.2833333333333334
meta_llama-2-7b-chat,Consequentialist,G_010,0.7446393762183235,0.7137254901960784,0.8196644785484537,0.8638600356259012,"{'ab': 18, 'repeat': 19, 'compare': 18}","{'ab': 17, 'repeat': 20, 'compare': 20}",-0.030913886022245096
meta_llama-2-7b-chat,Relational,G_010,0.7446393762183235,0.7745098039215687,0.8196644785484537,0.77006647829206,"{'ab': 18, 'repeat': 19, 'compare': 18}","{'ab': 17, 'repeat': 20, 'compare': 20}",0.029870427703245106
meta_llama-2-7b-chat,Consequentialist,G_222,0.1675438596491228,0.15087719298245614,0.6520552098873138,0.6120311340603775,"{'ab': 19, 'repeat': 20, 'compare': 20}","{'ab': 20, 'repeat': 20, 'compare': 19}",-0.016666666666666663
meta_llama-2-7b-chat,Consequentialist,G_016,0.6791666666666667,0.6019493177387915,0.9052853757202974,0.9697988896023495,"{'ab': 16, 'repeat': 20, 'compare': 20}","{'ab': 18, 'repeat': 19, 'compare': 20}",-0.07721734892787524
meta_llama-2-7b-chat,Emotional,G_016,0.6791666666666667,0.5777777777777778,0.9052853757202974,0.9824740868386408,"{'ab': 16, 'repeat': 20, 'compare': 20}","{'ab': 15, 'repeat': 20, 'compare': 20}",-0.10138888888888886
meta_llama-2-7b-chat,Relational,G_016,0.6791666666666667,0.7131578947368421,0.9052853757202974,0.8646069725215159,"{'ab': 16, 'repeat': 20, 'compare': 20}","{'ab': 19, 'repeat': 20, 'compare': 20}",0.033991228070175405
meta_llama-2-7b-chat,Consequentialist,G_562,0.05252525252525253,0.12820512820512822,0.2970287120550932,0.5524951143251111,"{'ab': 15, 'repeat': 19, 'compare': 11}","{'ab': 14, 'repeat': 19, 'compare': 13}",0.07567987567987569
meta_llama-2-7b-chat,Consequentialist,H_003,0.3277777777777778,0.6238095238095238,0.9126398095375938,0.9553069828689935,"{'ab': 9, 'repeat': 2, 'compare': 20}","{'ab': 7, 'compare': 20}",0.29603174603174603
meta_llama-2-7b-chat,Emotional,H_003,0.3277777777777778,0.5648148148148148,0.9126398095375938,0.9878444130876813,"{'ab': 9, 'repeat': 2, 'compare': 20}","{'ab': 9, 'compare': 20}",0.237037037037037
meta_llama-2-7b-chat,Relational,H_003,0.3277777777777778,0.6,0.9126398095375938,0.9709505944546687,"{'ab': 9, 'repeat': 2, 'compare': 20}","{'ab': 10, 'repeat': 1, 'compare': 20}",0.2722222222222222
meta_llama-2-7b-chat,Consequentialist,G_324,0.5833333333333334,0.6166666666666667,0.9798687566511528,0.9603622703154779,"{'ab': 20, 'repeat': 20, 'compare': 20}","{'ab': 20, 'repeat': 20, 'compare': 20}",0.033333333333333326
meta_llama-2-7b-chat,Relational,G_324,0.5833333333333334,0.4759259259259259,0.9798687566511528,0.9983270935985171,"{'ab': 20, 'repeat': 20, 'compare': 20}","{'ab': 18, 'repeat': 20, 'compare': 20}",-0.10740740740740745
meta_llama-2-7b-chat,Consequentialist,H_051,0.3458333333333334,0.28859649122807013,0.9302917190344344,0.8669013335441191,"{'ab': 16, 'repeat': 20, 'compare': 20}","{'ab': 16, 'repeat': 19, 'compare': 20}",-0.05723684210526325
meta_llama-2-7b-chat,Consequentialist,G_306,0.21851851851851853,0.3359649122807018,0.7574531202746653,0.9209049627394221,"{'ab': 15, 'repeat': 18, 'compare': 20}","{'ab': 19, 'repeat': 20, 'compare': 20}",0.11744639376218327
meta_llama-2-7b-chat,Emotional,G_306,0.21851851851851853,0.14447884416924664,0.7574531202746653,0.5958493713879682,"{'ab': 15, 'repeat': 18, 'compare': 20}","{'ab': 17, 'repeat': 19, 'compare': 19}",-0.07403967434927189
meta_llama-2-7b-chat,Relational,G_306,0.21851851851851853,0.2888888888888889,0.7574531202746653,0.8672816222000259,"{'ab': 15, 'repeat': 18, 'compare': 20}","{'ab': 18, 'repeat': 20, 'compare': 20}",0.07037037037037039
meta_llama-2-7b-chat,Consequentialist,G_255,0.47804232804232805,0.376984126984127,0.9986083923782993,0.9558841283910852,"{'ab': 9, 'repeat': 7, 'compare': 20}","{'ab': 7, 'repeat': 12, 'compare': 20}",-0.10105820105820107
meta_llama-2-7b-chat,Emotional,G_255,0.47804232804232805,0.6388888888888888,0.9986083923782993,0.943601631299382,"{'ab': 9, 'repeat': 7, 'compare': 20}","{'ab': 12, 'repeat': 20, 'compare': 20}",0.1608465608465608
meta_llama-2-7b-chat,Relational,G_255,0.47804232804232805,0.4298245614035088,0.9986083923782993,0.9857436088270684,"{'ab': 9, 'repeat': 7, 'compare': 20}","{'ab': 19, 'repeat': 19, 'compare': 20}",-0.04821776663881927
meta_llama-2-7b-chat,Consequentialist,G_477,0.8333333333333334,0.8333333333333334,0.6500224216483541,0.6500224216483541,"{'ab': 6, 'repeat': 10, 'compare': 20}","{'ab': 8, 'repeat': 13, 'compare': 20}",0.0
meta_llama-2-7b-chat,Relational,G_257,0.32407407407407407,0.37142857142857144,0.9087569615031437,0.9517626756348311,"{'ab': 9, 'repeat': 16, 'compare': 20}","{'ab': 10, 'repeat': 14, 'compare': 20}",0.04735449735449737
meta_llama-2-7b-chat,Consequentialist,H_006,0.3333333333333333,0.3333333333333333,0.9182958340544896,0.9182958340544896,{'ab': 2},{'ab': 1},0.0
meta_llama-2-7b-chat,Consequentialist,G_483,0.27582846003898637,0.15,0.8497043388803486,0.6098403047164004,"{'ab': 9, 'repeat': 19, 'compare': 20}","{'ab': 4, 'repeat': 17, 'compare': 20}",-0.12582846003898637
meta_llama-2-7b-chat,Consequentialist,G_397,0.26666666666666666,0.26666666666666666,0.8366407419411672,0.8366407419411672,"{'ab': 1, 'repeat': 7, 'compare': 5}","{'ab': 1, 'repeat': 8, 'compare': 5}",0.0
meta_llama-2-7b-chat,Emotional,G_397,0.26666666666666666,0.6333333333333334,0.8366407419411672,0.9480782435939054,"{'ab': 1, 'repeat': 7, 'compare': 5}","{'ab': 1, 'repeat': 10, 'compare': 5}",0.36666666666666675
meta_llama-2-7b-chat,Relational,G_397,0.26666666666666666,0.4551282051282051,0.8366407419411672,0.9941825069613697,"{'ab': 1, 'repeat': 7, 'compare': 5}","{'repeat': 8, 'compare': 13}",0.18846153846153846
meta_llama-2-7b-chat,Relational,G_511,0.15,0.19945054945054944,0.6098403047164004,0.7208278317781175,"{'ab': 10, 'repeat': 12, 'compare': 20}","{'ab': 14, 'repeat': 13, 'compare': 20}",0.04945054945054944
meta_llama-2-7b-chat,Consequentialist,G_589,0.5499999999999999,0.38947368421052636,0.9927744539878085,0.9644590583765233,"{'ab': 20, 'repeat': 20, 'compare': 20}","{'ab': 19, 'repeat': 20, 'compare': 20}",-0.16052631578947357
meta_llama-2-7b-chat,Consequentialist,G_145,0.4621212121212121,0.6285714285714286,0.9958560657511164,0.9517626756348311,"{'ab': 3, 'repeat': 12, 'compare': 11}","{'ab': 7, 'repeat': 14, 'compare': 20}",0.16645021645021646
meta_llama-2-7b-chat,Emotional,G_145,0.4621212121212121,0.5313765182186235,0.9958560657511164,0.9971575068477656,"{'ab': 3, 'repeat': 12, 'compare': 11}","{'ab': 4, 'repeat': 13, 'compare': 19}",0.06925530609741143
meta_llama-2-7b-chat,Consequentialist,G_389,0.7249455337690631,0.7185185185185184,0.8486243412751903,0.8574615881396633,"{'ab': 9, 'repeat': 8, 'compare': 17}","{'ab': 9, 'repeat': 6, 'compare': 15}",-0.0064270152505446765
meta_llama-2-7b-chat,Emotional,G_389,0.7249455337690631,0.16666666666666666,0.8486243412751903,0.6500224216483541,"{'ab': 9, 'repeat': 8, 'compare': 17}","{'ab': 3, 'repeat': 2, 'compare': 12}",-0.5582788671023965
meta_llama-2-7b-chat,Relational,G_389,0.7249455337690631,0.5952380952380952,0.8486243412751903,0.9736680645496201,"{'ab': 9, 'repeat': 8, 'compare': 17}","{'ab': 7, 'repeat': 7, 'compare': 16}",-0.1297074385309679
meta_llama-2-7b-chat,Consequentialist,G_401,0.5,0.26666666666666666,1.0,0.8366407419411672,"{'ab': 1, 'compare': 2}","{'ab': 2, 'repeat': 2, 'compare': 5}",-0.23333333333333334
meta_llama-2-7b-chat,Emotional,G_401,0.5,0.6944444444444445,1.0,0.8879763195151349,"{'ab': 1, 'compare': 2}","{'repeat': 4, 'compare': 6}",0.19444444444444453
meta_llama-2-7b-chat,Relational,G_401,0.5,0.625,1.0,0.954434002924965,"{'ab': 1, 'compare': 2}","{'ab': 1, 'repeat': 2, 'compare': 8}",0.125
meta_llama-2-7b-chat,Relational,G_097,0.3833333333333333,0.45,0.9603622703154779,0.9927744539878085,"{'ab': 20, 'repeat': 20, 'compare': 20}","{'ab': 20, 'repeat': 20, 'compare': 20}",0.06666666666666671
meta_llama-2-7b-chat,Emotional,G_266,0.32301587301587303,0.3333333333333333,0.9076310056802439,0.9182958340544896,"{'ab': 7, 'repeat': 18, 'compare': 20}","{'ab': 12, 'repeat': 20, 'compare': 20}",0.01031746031746028
meta_llama-2-7b-chat,Relational,G_266,0.32301587301587303,0.3547619047619048,0.9076310056802439,0.938249089676215,"{'ab': 7, 'repeat': 18, 'compare': 20}","{'ab': 14, 'repeat': 20, 'compare': 20}",0.031746031746031744
meta_llama-2-7b-chat,Consequentialist,G_168,0.3333333333333333,0.35714285714285715,0.9182958340544896,0.9402859586706311,"{'repeat': 1, 'compare': 2}","{'repeat': 2, 'compare': 7}",0.023809523809523836
meta_llama-2-7b-chat,Emotional,G_168,0.3333333333333333,0.4090909090909091,0.9182958340544896,0.9760206482366149,"{'repeat': 1, 'compare': 2}","{'repeat': 3, 'compare': 11}",0.0757575757575758
meta_llama-2-7b-chat,Relational,G_168,0.3333333333333333,0.25925925925925924,0.9182958340544896,0.8256265261578952,"{'repeat': 1, 'compare': 2}","{'ab': 2, 'repeat': 1, 'compare': 9}",-0.07407407407407407
meta_llama-2-7b-chat,Consequentialist,G_371,0.6087719298245614,0.5912280701754385,0.9655874940926576,0.9758511213981855,"{'ab': 19, 'repeat': 20, 'compare': 20}","{'ab': 19, 'repeat': 20, 'compare': 20}",-0.01754385964912286
meta_llama-2-7b-chat,Consequentialist,G_329,0.2333333333333333,0.5666666666666667,0.7837769474847011,0.9871377743721863,"{'ab': 20, 'repeat': 20, 'compare': 20}","{'ab': 20, 'repeat': 20, 'compare': 20}",0.33333333333333337
meta_llama-2-7b-chat,Consequentialist,G_302,0.21513157894736842,0.24654282765737875,0.7511777419636583,0.8057525117522316,"{'ab': 16, 'repeat': 19, 'compare': 20}","{'ab': 19, 'repeat': 17, 'compare': 20}",0.03141124871001033
meta_llama-2-7b-chat,Emotional,G_302,0.21513157894736842,0.4105263157894737,0.7511777419636583,0.9767760065324899,"{'ab': 16, 'repeat': 19, 'compare': 20}","{'ab': 19, 'repeat': 20, 'compare': 20}",0.19539473684210526
meta_llama-2-7b-chat,Consequentialist,G_174,0.7333333333333334,0.7941176470588235,0.8366407419411672,0.7335379291086666,"{'ab': 20, 'repeat': 20, 'compare': 20}","{'ab': 17, 'repeat': 20, 'compare': 20}",0.06078431372549009
meta_llama-2-7b-chat,Consequentialist,G_185,0.7149122807017544,0.8777605779153766,0.8622909045747629,0.5357639399653851,"{'ab': 19, 'repeat': 20, 'compare': 20}","{'ab': 17, 'repeat': 19, 'compare': 20}",0.16284829721362226
meta_llama-2-7b-chat,Consequentialist,G_309,0.16666666666666666,0.2976190476190476,0.6500224216483541,0.8783609387702275,"{'ab': 4, 'repeat': 2, 'compare': 16}","{'ab': 2, 'repeat': 4, 'compare': 14}",0.13095238095238096
meta_llama-2-7b-chat,Emotional,G_309,0.16666666666666666,0.34027777777777773,0.6500224216483541,0.9250842712125538,"{'ab': 4, 'repeat': 2, 'compare': 16}","{'ab': 3, 'repeat': 8, 'compare': 16}",0.17361111111111108
meta_llama-2-7b-chat,Relational,G_309,0.16666666666666666,0.19444444444444442,0.6500224216483541,0.710676853856123,"{'ab': 4, 'repeat': 2, 'compare': 16}","{'ab': 4, 'repeat': 4, 'compare': 18}",0.027777777777777762
meta_llama-2-7b-chat,Consequentialist,G_482,0.5370370370370371,0.7666666666666666,0.9960383613659183,0.7837769474847011,"{'ab': 6, 'repeat': 18, 'compare': 20}","{'ab': 6, 'repeat': 20, 'compare': 20}",0.22962962962962952
meta_llama-2-7b-chat,Emotional,G_482,0.5370370370370371,0.5833333333333334,0.9960383613659183,0.9798687566511528,"{'ab': 6, 'repeat': 18, 'compare': 20}","{'ab': 18, 'repeat': 20, 'compare': 20}",0.04629629629629628
meta_llama-2-7b-chat,Relational,G_482,0.5370370370370371,0.5280423280423281,0.9960383613659183,0.9977298185499706,"{'ab': 6, 'repeat': 18, 'compare': 20}","{'ab': 7, 'repeat': 18, 'compare': 20}",-0.008994708994709
meta_llama-2-7b-chat,Consequentialist,G_442,0.0,0.0,0.0,0.0,"{'ab': 3, 'repeat': 1, 'compare': 2}","{'ab': 2, 'repeat': 2, 'compare': 4}",0.0
meta_llama-2-7b-chat,Relational,G_442,0.0,0.5,0.0,1.0,"{'ab': 3, 'repeat': 1, 'compare': 2}","{'ab': 3, 'compare': 1}",0.5
meta_llama-2-7b-chat,Consequentialist,G_038,0.43333333333333335,0.2878787878787879,0.9871377743721862,0.86596534989971,"{'ab': 6, 'repeat': 3, 'compare': 15}","{'ab': 2, 'repeat': 4, 'compare': 11}",-0.14545454545454545
meta_llama-2-7b-chat,Emotional,G_038,0.43333333333333335,0.3316498316498316,0.9871377743721862,0.9166031246750748,"{'ab': 6, 'repeat': 3, 'compare': 15}","{'ab': 3, 'repeat': 11, 'compare': 18}",-0.10168350168350176
meta_llama-2-7b-chat,Relational,G_038,0.43333333333333335,0.37222222222222223,0.9871377743721862,0.9523631045875249,"{'ab': 6, 'repeat': 3, 'compare': 15}","{'ab': 3, 'repeat': 2, 'compare': 20}",-0.061111111111111116
meta_llama-2-7b-chat,Consequentialist,H_046,0.21851851851851853,0.42105263157894735,0.7574531202746653,0.9819407868640977,"{'ab': 18, 'repeat': 20, 'compare': 20}","{'ab': 19, 'repeat': 20, 'compare': 20}",0.20253411306042882
meta_llama-2-7b-chat,Relational,H_046,0.21851851851851853,0.3868421052631579,0.7574531202746653,0.9627313809746507,"{'ab': 18, 'repeat': 20, 'compare': 20}","{'ab': 19, 'repeat': 20, 'compare': 20}",0.16832358674463935
meta_llama-2-7b-chat,Consequentialist,G_240,0.43333333333333335,0.38888888888888884,0.9871377743721863,0.9640787648082292,"{'ab': 1, 'repeat': 2, 'compare': 5}","{'ab': 7, 'compare': 12}",-0.04444444444444451
meta_llama-2-7b-chat,Emotional,G_240,0.43333333333333335,0.4230769230769231,0.9871377743721863,0.9828586897127056,"{'ab': 1, 'repeat': 2, 'compare': 5}","{'ab': 6, 'compare': 13}",-0.010256410256410275
meta_llama-2-7b-chat,Relational,G_240,0.43333333333333335,0.0,0.9871377743721863,0.0,"{'ab': 1, 'repeat': 2, 'compare': 5}","{'ab': 2, 'repeat': 1, 'compare': 1}",-0.43333333333333335
meta_llama-2-7b-chat,Consequentialist,G_495,0.2148148148148148,0.279059829059829,0.750585841181211,0.8541665968293384,"{'ab': 9, 'repeat': 12, 'compare': 20}","{'ab': 13, 'repeat': 18, 'compare': 20}",0.06424501424501422
meta_llama-2-7b-chat,Consequentialist,G_286,0.6190476190476191,0.4564102564102564,0.9587118829771318,0.9945106032895672,"{'ab': 7, 'repeat': 1, 'compare': 14}","{'ab': 5, 'repeat': 5, 'compare': 13}",-0.16263736263736267
meta_llama-2-7b-chat,Consequentialist,G_320,0.23684210526315788,0.4018518518518519,0.7897492536625221,0.972023556297887,"{'ab': 19, 'repeat': 20, 'compare': 20}","{'ab': 18, 'repeat': 20, 'compare': 20}",0.16500974658869402
meta_llama-2-7b-chat,Emotional,G_320,0.23684210526315788,0.4105263157894737,0.7897492536625221,0.9767760065324899,"{'ab': 19, 'repeat': 20, 'compare': 20}","{'ab': 19, 'repeat': 20, 'compare': 20}",0.1736842105263158
meta_llama-2-7b-chat,Consequentialist,G_582,0.24074074074074073,0.44415204678362574,0.7962699368824384,0.9909816790312829,"{'ab': 5, 'repeat': 18, 'compare': 20}","{'ab': 15, 'repeat': 19, 'compare': 20}",0.20341130604288502
meta_llama-2-7b-chat,Consequentialist,G_471,0.7298245614035088,0.7333333333333334,0.8417162669227898,0.8366407419411672,"{'ab': 19, 'repeat': 19, 'compare': 20}","{'ab': 20, 'repeat': 20, 'compare': 20}",0.0035087719298245723
meta_llama-2-7b-chat,Relational,G_471,0.7298245614035088,0.712280701754386,0.8417162669227898,0.8657568614476352,"{'ab': 19, 'repeat': 19, 'compare': 20}","{'ab': 19, 'repeat': 20, 'compare': 20}",-0.01754385964912286
meta_llama-2-7b-chat,Consequentialist,G_116,0.8333333333333334,0.5333333333333333,0.6500224216483541,0.9967916319816367,"{'repeat': 1, 'compare': 2}","{'ab': 4, 'repeat': 4, 'compare': 20}",-0.30000000000000004
meta_llama-2-7b-chat,Emotional,G_116,0.8333333333333334,0.7000000000000001,0.6500224216483541,0.8812908992306926,"{'repeat': 1, 'compare': 2}","{'ab': 2, 'repeat': 6, 'compare': 10}",-0.1333333333333333
meta_llama-2-7b-chat,Relational,G_116,0.8333333333333334,0.16666666666666666,0.6500224216483541,0.6500224216483541,"{'repeat': 1, 'compare': 2}","{'ab': 1, 'repeat': 1}",-0.6666666666666667
meta_llama-2-7b-chat,Consequentialist,G_481,0.1706349206349206,0.16666666666666666,0.6591551494638263,0.6500224216483541,"{'ab': 4, 'repeat': 12, 'compare': 7}","{'ab': 5, 'repeat': 8, 'compare': 4}",-0.003968253968253954
meta_llama-2-7b-chat,Relational,G_481,0.1706349206349206,0.3367521367521367,0.6591551494638263,0.9216767611348495,"{'ab': 4, 'repeat': 12, 'compare': 7}","{'ab': 6, 'repeat': 13, 'compare': 10}",0.1661172161172161
meta_llama-2-7b-chat,Consequentialist,G_230,0.732943469785575,0.85,0.8372091606433428,0.6098403047164004,"{'ab': 9, 'repeat': 19, 'compare': 19}","{'ab': 14, 'repeat': 20, 'compare': 20}",0.11705653021442497
meta_llama-2-7b-chat,Emotional,G_230,0.732943469785575,0.8249999999999998,0.8372091606433428,0.6690158350565578,"{'ab': 9, 'repeat': 19, 'compare': 19}","{'ab': 16, 'repeat': 20, 'compare': 20}",0.09205653021442484
meta_llama-2-7b-chat,Relational,G_230,0.732943469785575,0.5992202729044834,0.8372091606433428,0.9714048786246221,"{'ab': 9, 'repeat': 19, 'compare': 19}","{'ab': 5, 'repeat': 19, 'compare': 18}",-0.13372319688109158
meta_llama-2-7b-chat,Consequentialist,G_456,0.47456140350877196,0.43333333333333335,0.9981319936742183,0.9871377743721862,"{'ab': 10, 'repeat': 19, 'compare': 20}","{'ab': 15, 'repeat': 20, 'compare': 20}",-0.041228070175438614
meta_llama-2-7b-chat,Consequentialist,G_531,0.6521929824561403,0.7722222222222223,0.9320942725892964,0.7741173113412916,"{'ab': 8, 'repeat': 19, 'compare': 20}","{'ab': 15, 'repeat': 20, 'compare': 20}",0.12002923976608193
meta_llama-2-7b-chat,Consequentialist,G_089,0.10087719298245613,0.13508771929824562,0.47177007825277806,0.5712279775296167,"{'ab': 19, 'repeat': 20, 'compare': 20}","{'ab': 19, 'repeat': 20, 'compare': 20}",0.03421052631578948
meta_llama-2-7b-chat,Consequentialist,G_350,0.4166666666666667,0.43333333333333335,0.9798687566511528,0.9871377743721862,"{'ab': 20, 'repeat': 20, 'compare': 20}","{'ab': 20, 'repeat': 20, 'compare': 20}",0.016666666666666663
meta_llama-2-7b-chat,Consequentialist,G_117,0.5555555555555556,0.5739234449760765,0.9910760598382222,0.9841743270103666,"{'ab': 6, 'repeat': 18, 'compare': 18}","{'ab': 11, 'repeat': 19, 'compare': 20}",0.018367889420520922
meta_llama-2-7b-chat,Emotional,G_117,0.5555555555555556,0.5347222222222222,0.9910760598382222,0.9965184778716307,"{'ab': 6, 'repeat': 18, 'compare': 18}","{'ab': 6, 'repeat': 16, 'compare': 18}",-0.02083333333333337
meta_llama-2-7b-chat,Relational,G_117,0.5555555555555556,0.725438596491228,0.9910760598382222,0.8479340832235482,"{'ab': 6, 'repeat': 18, 'compare': 18}","{'ab': 15, 'repeat': 19, 'compare': 20}",0.1698830409356724
meta_llama-2-7b-chat,Consequentialist,G_248,0.2518518518518518,0.30324074074074076,0.8142000684549582,0.8852163542327365,"{'ab': 18, 'repeat': 20, 'compare': 20}","{'ab': 16, 'repeat': 18, 'compare': 20}",0.05138888888888893
meta_llama-2-7b-chat,Relational,G_248,0.2518518518518518,0.40614035087719297,0.8142000684549582,0.974429335885646,"{'ab': 18, 'repeat': 20, 'compare': 20}","{'ab': 19, 'repeat': 20, 'compare': 20}",0.15428849902534114
meta_llama-2-7b-chat,Consequentialist,G_125,0.306140350877193,0.2710526315789474,0.8886678032932032,0.8429710443954304,"{'ab': 19, 'repeat': 20, 'compare': 20}","{'ab': 19, 'repeat': 20, 'compare': 20}",-0.03508771929824561
meta_llama-2-7b-chat,Emotional,G_020,0.8125,0.6798245614035089,0.6962122601251458,0.9045721386570745,"{'ab': 16, 'repeat': 20, 'compare': 20}","{'ab': 19, 'repeat': 20, 'compare': 20}",-0.1326754385964911
meta_llama-2-7b-chat,Relational,G_020,0.8125,0.7649122807017544,0.6962122601251458,0.7867754474309085,"{'ab': 16, 'repeat': 20, 'compare': 20}","{'ab': 19, 'repeat': 20, 'compare': 20}",-0.04758771929824557
meta_llama-2-7b-chat,Consequentialist,G_352,0.8833333333333333,0.7991228070175439,0.5197027865043055,0.7236790155627457,"{'ab': 20, 'repeat': 20, 'compare': 20}","{'ab': 19, 'repeat': 20, 'compare': 20}",-0.0842105263157894
meta_llama-2-7b-chat,Emotional,G_352,0.8833333333333333,0.7941176470588235,0.5197027865043055,0.7335379291086666,"{'ab': 20, 'repeat': 20, 'compare': 20}","{'ab': 17, 'repeat': 20, 'compare': 20}",-0.08921568627450982
meta_llama-2-7b-chat,Relational,G_352,0.8833333333333333,0.8833333333333333,0.5197027865043055,0.5197027865043055,"{'ab': 20, 'repeat': 20, 'compare': 20}","{'ab': 19, 'repeat': 20, 'compare': 20}",0.0
meta_llama-2-7b-chat,Consequentialist,G_200,0.6,0.7814814814814816,0.9709505944546686,0.7574531202746653,"{'ab': 20, 'repeat': 20, 'compare': 20}","{'ab': 18, 'repeat': 20, 'compare': 20}",0.18148148148148158
meta_llama-2-7b-chat,Emotional,G_200,0.6,0.5789473684210527,0.9709505944546686,0.9819407868640977,"{'ab': 20, 'repeat': 20, 'compare': 20}","{'ab': 20, 'repeat': 20, 'compare': 19}",-0.021052631578947323
meta_llama-2-7b-chat,Relational,G_200,0.6,0.6771929824561403,0.9709505944546686,0.90740790501707,"{'ab': 20, 'repeat': 20, 'compare': 20}","{'ab': 19, 'repeat': 20, 'compare': 20}",0.07719298245614037
meta_llama-2-7b-chat,Consequentialist,H_037,0.1675438596491228,0.4190058479532164,0.6520552098873138,0.9809880273367837,"{'ab': 19, 'repeat': 20, 'compare': 20}","{'ab': 18, 'repeat': 19, 'compare': 20}",0.2514619883040936
meta_llama-2-7b-chat,Consequentialist,G_122,0.33431372549019606,0.32083333333333336,0.9192731077221759,0.9052853757202974,"{'ab': 17, 'repeat': 20, 'compare': 20}","{'ab': 16, 'repeat': 20, 'compare': 20}",-0.013480392156862697
meta_llama-2-7b-chat,Consequentialist,G_452,0.3552631578947369,0.3666666666666667,0.9386808697586007,0.9480782435939055,"{'ab': 19, 'repeat': 20, 'compare': 20}","{'ab': 20, 'repeat': 20, 'compare': 20}",0.011403508771929804
